table_name,json_line
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46948"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_79c13fa37885"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00082"", ""source_type"": ""synthetic"", ""store_id"": ""ST002"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46949"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_4f286390e4d6"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00030"", ""source_type"": ""synthetic"", ""store_id"": ""ST002"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46950"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_5f7f00935db6"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00045"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46951"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_52081a68d3b0"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00148"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46952"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_e1e724ccd7af"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00139"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46953"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_f39647938dfc"", ""priority"": ""Low"", ""recommended_action"": ""Reduce / Review"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00032"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46954"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_e78bface9e39"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00003"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46955"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_4ca2d1c32b14"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00033"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46956"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_3d390426969e"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00052"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46957"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_f696501a4924"", ""priority"": ""Low"", ""recommended_action"": ""Reduce / Review"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00048"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46958"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_9f96439a878d"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00088"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46959"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_d8425433ff23"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00147"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46960"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_67f66bb3a90c"", ""priority"": ""Low"", ""recommended_action"": ""Reduce / Review"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00108"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46961"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_7877bf51d399"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00030"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46962"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_060275945854"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00076"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46963"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_d96665c3d4e0"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00049"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46964"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_b00d5e1d52a0"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00042"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46965"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_b25d1d5139c0"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00020"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46966"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_8f1513cdbb60"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00054"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46967"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_229abfb47230"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00034"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46968"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": true, ""is_current"": true, ""memory_id"": ""INV_71e6952ced63"", ""priority"": ""Medium"", ""recommended_action"": ""Reorder"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00002"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46969"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_07cda49893c5"", ""priority"": ""Normal"", ""recommended_action"": ""Maintain"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00079"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
schema_agent_memory_inventory_actions,"{""action_id"": ""INV_ACTION_46970"", ""auto_execute_allowed"": false, ""claim_boundary"": ""Inventory memory is advisory and requires human review when flagged; no automatic execution."", ""entity_type"": ""InventoryAction"", ""evidence_id"": ""evidence_inventory_recommendations"", ""human_review_required"": false, ""is_current"": true, ""memory_id"": ""INV_b020bff76a69"", ""priority"": ""Low"", ""recommended_action"": ""Reduce / Review"", ""run_id"": ""RUN_20260526T152031+0000"", ""sku_id"": ""SKU00149"", ""source_type"": ""synthetic"", ""store_id"": ""ST003"", ""superseded_by"": null, ""valid_from_utc"": ""2026-05-26T15:20:31+00:00"", ""valid_to_utc"": null}"
